96.82,5.80,11824
97.32,5.80,11832
96.89,5.80,11840
96.89,5.81,11848
96.40,5.81,11856
96.89,5.81,11865
96.47,5.82,11874
96.47,5.82,11882
98.72,5.82,11890
96.96,5.83,11898
96.89,5.83,11907
97.25,5.83,11915
96.40,5.84,11923
96.89,5.84,11931
96.82,5.85,11939
96.47,5.85,11948
96.40,5.85,11956
96.89,5.86,11965
96.40,5.86,11973
97.25,5.86,11980
56.82,5.87,11987
69.95,5.87,11995
70.86,5.87,12002
70.79,5.88,12009
71.63,5.88,12017
69.95,5.88,12024
70.44,5.89,12032
70.30,5.89,12039
70.37,5.89,12046
68.61,5.90,12054
71.98,5.90,12061
69.11,5.90,12068
71.21,5.91,12076
69.46,5.91,12083
71.63,5.91,12090
69.95,5.92,12098
70.72,5.92,12105
69.04,5.92,12112
71.21,5.93,12120
69.18,5.93,12127
71.28,5.93,12134
69.88,5.94,12142
70.79,5.94,12149
69.25,5.94,12156
70.79,5.95,12164
69.95,5.95,12171
71.14,5.96,12178
69.11,5.96,12186
72.89,5.96,12193
69.53,5.97,12200
71.56,5.97,12208
69.95,5.97,12215
70.79,5.98,12223
70.02,5.98,12230
71.98,5.98,12237
69.95,5.99,12244
71.56,5.99,12252
70.44,5.99,12260
71.63,6.00,12267
71.70,6.00,12274
71.63,6.00,12281
72.89,6.01,12289
70.37,6.01,12297
72.89,6.01,12304
70.37,6.02,12312
90.58,6.02,12319
77.11,6.02,12326
67.42,6.03,12335
72.47,6.03,12342
70.72,6.03,12349
72.82,6.04,12357
86.44,6.04,12364
77.46,6.04,12372
84.19,6.05,12380
78.79,6.05,12387
67.42,6.05,12395
75.84,6.06,12402
83.84,6.06,12410
80.89,6.07,12418
81.74,6.07,12426
80.89,6.07,12434
82.16,6.08,12441
81.32,6.08,12449
83.84,6.08,12456
82.09,6.09,12465
84.19,6.09,12473
97.67,6.09,12481
97.32,6.10,12489
98.16,6.10,12497
96.40,6.10,12506
96.40,6.11,12514
97.25,6.11,12522
97.81,6.11,12531
98.16,6.12,12539
97.67,6.12,12548
98.16,6.13,12556
98.16,6.13,12564
72.05,6.13,12571
88.05,6.14,12579
78.37,6.14,12588
84.26,6.14,12595
97.67,6.15,12603
97.32,6.15,12612
97.25,6.15,12620
97.67,6.16,12628
97.74,6.16,12637
97.32,6.16,12645
97.32,6.17,12653
99.35,6.17,12661
97.25,6.18,12669
97.74,6.18,12679
98.16,6.18,12687
97.67,6.19,12695
97.32,6.19,12703
97.67,6.19,12711
97.67,6.20,12720
97.32,6.20,12728
98.16,6.20,12736
98.09,6.21,12745
97.74,6.21,12753
97.74,6.22,12762
99.00,6.22,12770
98.58,6.22,12778
96.05,6.23,12786
97.74,6.23,12794
97.81,6.23,12804
98.51,6.24,12812
99.77,6.24,12820
97.32,6.25,12828
97.81,6.25,12836
97.39,6.25,12845
97.67,6.26,12854
97.25,6.26,12862
98.23,6.26,12870
98.93,6.27,12878
98.16,6.27,12887
98.16,6.27,12895
99.35,6.28,12903
79.63,6.28,12911
91.00,6.29,12919
98.09,6.29,12928
98.58,6.29,12936
98.16,6.30,12944
98.16,6.30,12952
99.21,6.30,12960
98.09,6.31,12969
100.26,6.31,12978
98.93,6.31,12986
99.42,6.32,12994
99.84,6.32,13002
80.47,6.32,13010
98.58,6.33,13019
98.51,6.33,13028
98.65,6.34,13036
98.58,6.34,13044
99.00,6.34,13052
99.77,6.35,13061
98.16,6.35,13069
100.19,6.35,13078
98.51,6.36,13086
98.51,6.36,13094
99.28,6.37,13103
99.07,6.37,13111
98.16,6.37,13119
100.89,6.38,13128
99.00,6.38,13136
98.16,6.38,13145
99.00,6.39,13153
99.42,6.39,13161
99.84,6.39,13170
99.42,6.40,13178
99.00,6.40,13187
100.26,6.41,13195
99.07,6.41,13204
97.67,6.41,13212
100.61,6.42,13220
97.39,6.42,13229
98.93,6.42,13237
99.00,6.43,13246
99.84,6.43,13254
99.84,6.43,13262
99.00,6.44,13271
98.09,6.44,13279
99.77,6.45,13288
100.19,6.45,13296
98.58,6.45,13304
100.26,6.46,13313
100.26,6.46,13322
98.58,6.46,13330
99.42,6.47,13338
101.11,6.47,13347
102.02,6.48,13356
99.42,6.48,13364
95.21,6.48,13372
100.26,6.49,13381
99.49,6.49,13389
99.49,6.49,13398
101.18,6.50,13406
99.84,6.50,13415
100.61,6.51,13423
97.74,6.51,13431
99.00,6.51,13440
98.58,6.52,13448
100.33,6.52,13457
101.95,6.52,13465
100.19,6.53,13474
99.07,6.53,13481
79.21,6.53,13490
94.79,6.54,13498
84.68,6.54,13506
90.51,6.54,13514
100.33,6.55,13522
99.84,6.55,13531
99.84,6.56,13540
101.04,6.56,13548
99.84,6.56,13556
101.04,6.57,13565
98.51,6.57,13574
99.77,6.57,13582
101.11,6.58,13590
78.79,6.58,13598
92.19,6.59,13606
86.02,6.59,13615
90.16,6.59,13623
88.05,6.60,13630
88.47,6.60,13638
101.11,6.60,13647
101.60,6.61,13656
100.61,6.61,13664
100.33,6.62,13673
100.61,6.62,13681
101.95,6.62,13690
102.02,6.63,13699
102.02,6.63,13707
101.04,6.63,13716
100.61,6.64,13724
101.04,6.64,13733
100.68,6.65,13742
99.00,6.65,13750
100.68,6.65,13758
80.47,6.66,13766
91.00,6.66,13774
85.67,6.66,13783
88.54,6.67,13790
86.79,6.67,13797
58.16,6.67,13803
35.77,6.68,13809
63.63,6.68,13815
34.09,6.68,13821
65.25,6.69,13828
31.56,6.69,13834
67.49,6.69,13840
31.21,6.69,13846
67.35,6.70,13852
30.30,6.70,13858
67.42,6.70,13864
30.72,6.71,13871
67.35,6.71,13877
30.79,6.71,13883
67.07,6.72,13889
32.05,6.72,13895
66.51,6.72,13901
30.72,6.73,13907
66.58,6.73,13914
31.14,6.73,13920
66.58,6.73,13926
31.21,6.74,13932
66.58,6.74,13938
31.63,6.74,13944
67.00,6.75,13950
30.30,6.75,13957
67.35,6.75,13963
31.56,6.76,13969
66.51,6.76,13975
31.63,6.76,13981
66.51,6.76,13987
32.89,6.77,13993
65.74,6.77,14000
32.82,6.77,14006
66.09,6.77,14012
31.98,6.78,14018
66.23,6.78,14026
100.40,6.78,14034
80.89,6.79,14043
90.51,6.79,14050
84.68,6.80,14058
89.32,6.80,14066
86.37,6.80,14074
88.40,6.81,14083
100.33,6.81,14091
101.60,6.81,14099
101.88,6.82,14108
102.23,6.82,14116
101.53,6.82,14123
6.86,6.83,14129
78.79,6.83,14135
28.26,6.83,14141
67.35,6.83,14147
30.30,6.84,14153
67.42,6.84,14159
30.37,6.84,14166
66.93,6.85,14172
30.79,6.85,14178
65.74,6.85,14184
30.79,6.85,14190
67.42,6.86,14196
30.44,6.86,14202
66.93,6.86,14209
30.86,6.87,14215
66.16,6.87,14221
31.14,6.87,14227
66.51,6.87,14233
29.88,6.88,14239
67.07,6.88,14244
29.95,6.88,14252
67.35,6.88,14257
30.02,6.89,14264
67.42,6.89,14269
29.46,6.89,14276
66.23,6.89,14281
30.30,6.90,14287
66.93,6.90,14294
30.37,6.90,14300
67.35,6.91,14306
30.79,6.91,14312
66.58,6.91,14318
29.88,6.92,14324
68.26,6.92,14330
29.95,6.92,14337
67.42,6.93,14343
29.95,6.93,14349
67.42,6.93,14355
29.88,6.93,14361
67.35,6.94,14367
30.79,6.94,14373
67.42,6.94,14380
30.86,6.95,14386
51.77,6.95,14392
37.95,6.95,14398
62.37,6.95,14404
32.05,6.96,14410
66.58,6.96,14416
30.37,6.96,14423
66.51,6.96,14428
30.37,6.97,14435
67.35,6.97,14440
31.28,6.97,14447
65.74,6.98,14452
32.82,6.98,14459
65.67,6.98,14465
31.21,6.98,14472
66.09,6.99,14477
30.37,6.99,14484
67.77,6.99,14491
74.23,7.00,14498
69.88,7.00,14504
31.21,7.00,14511
66.51,7.01,14519
98.16,7.01,14527
102.44,7.01,14535
77.18,7.02,14542
77.18,7.02,14550
60.19,7.02,14558
90.58,7.03,14565
82.51,7.03,14573
87.14,7.03,14581
83.84,7.04,14588
64.05,7.04,14595
64.05,7.04,14601
62.30,7.04,14607
33.81,7.05,14613
61.95,7.05,14618
34.16,7.05,14624
61.53,7.06,14630
34.09,7.06,14637
61.95,7.06,14643
34.65,7.06,14649
62.30,7.07,14656
62.30,7.07,14662
35.42,7.07,14668
66.58,7.08,14675
63.14,7.08,14682
34.58,7.08,14688
66.58,7.09,14695
63.63,7.09,14702
61.11,7.09,14708
35.35,7.10,14714
60.61,7.10,14722
59.84,7.10,14728
58.93,7.11,14735
59.42,7.11,14742
57.74,7.11,14749
59.00,7.12,14756
57.67,7.12,14763
58.58,7.12,14770
59.84,7.13,14777
58.16,7.13,14784
59.42,7.13,14790
59.00,7.14,14797
59.84,7.14,14804
59.42,7.14,14812
60.19,7.15,14819
61.46,7.15,14826
61.88,7.15,14833
98.16,7.16,14841
60.68,7.16,14848
36.75,7.16,14854
64.47,7.16,14861
61.46,7.17,14867
34.16,7.17,14873
64.89,7.17,14878
31.98,7.17,14885
66.58,7.18,14891
30.37,7.18,14897
45.53,7.18,14903
59.35,7.19,14909
35.00,7.19,14915
58.16,7.19,14920
35.00,7.19,14926
42.16,7.20,14932
58.16,7.20,14939
34.58,7.20,14944
41.74,7.20,14949
37.46,7.21,14954
39.28,7.21,14959
37.60,7.21,14964
38.30,7.21,14970
39.21,7.21,14976
37.95,7.22,14981
40.05,7.22,14987
58.58,7.22,14993
33.74,7.22,14998
43.35,7.23,15004
61.04,7.23,15010
32.96,7.23,15016
57.25,7.24,15023
35.49,7.24,15029
57.67,7.24,15035
35.35,7.24,15040
56.54,7.25,15046
36.19,7.25,15052
57.67,7.25,15058
36.26,7.26,15065
56.05,7.26,15071
36.26,7.26,15077
56.89,7.26,15083
37.04,7.27,15088
56.82,7.27,15095
37.60,7.27,15100
56.40,7.28,15107
38.44,7.28,15113
56.82,7.28,15119
37.95,7.28,15125
56.47,7.29,15131
37.46,7.29,15137
57.25,7.29,15144
56.89,7.30,15151
56.89,7.30,15158
57.39,7.30,15165
56.89,7.31,15171
57.32,7.31,15178
58.16,7.31,15185
57.32,7.32,15193
58.58,7.32,15200
59.84,7.32,15207
109.46,7.33,15215
58.58,7.33,15222
57.39,7.33,15228
56.05,7.34,15236
55.98,7.34,15243
56.40,7.34,15249
56.05,7.35,15256
55.56,7.35,15263
55.63,7.35,15269
55.56,7.36,15277
55.63,7.36,15284
55.63,7.36,15290
55.70,7.36,15297
55.21,7.37,15303
55.21,7.37,15310
55.56,7.37,15318
55.14,7.38,15324
55.21,7.38,15331
55.14,7.38,15338
55.28,7.39,15344
55.21,7.39,15351
54.79,7.39,15358
55.56,7.40,15365
55.35,7.40,15372
55.21,7.40,15378
55.21,7.41,15385
55.14,7.41,15392
55.14,7.41,15398
55.21,7.42,15406
55.14,7.42,15413
55.14,7.42,15419
55.56,7.43,15426
55.56,7.43,15433
55.63,7.43,15439
56.40,7.44,15447
56.89,7.44,15454
56.40,7.44,15460
56.82,7.44,15467
56.05,7.45,15474
56.89,7.45,15480
56.05,7.45,15488
55.63,7.46,15495
55.63,7.46,15501
55.14,7.46,15508
54.79,7.47,15515
54.72,7.47,15521
54.79,7.47,15528
54.79,7.48,15535
54.72,7.48,15542
54.86,7.48,15549
54.79,7.49,15555
54.72,7.49,15562
54.79,7.49,15569
54.37,7.50,15576
54.37,7.50,15583
54.86,7.50,15589
55.21,7.51,15596
55.14,7.51,15603
54.79,7.51,15609
55.14,7.52,15617
55.21,7.52,15624
54.86,7.52,15630
55.14,7.53,15637
55.21,7.53,15644
55.56,7.53,15650
55.98,7.53,15657
55.21,7.54,15665
55.56,7.54,15671
55.21,7.54,15678
55.14,7.55,15685
54.79,7.55,15691
55.28,7.55,15698
54.72,7.56,15705
54.72,7.56,15712
54.79,7.56,15719
54.86,7.57,15725
54.72,7.57,15732
55.14,7.57,15739
54.44,7.58,15746
54.72,7.58,15753
54.72,7.58,15759
54.79,7.59,15766
54.72,7.59,15773
54.86,7.59,15779
54.72,7.60,15787
54.79,7.60,15794
54.79,7.60,15800
54.72,7.61,15807
54.44,7.61,15813
54.79,7.61,15820
55.63,7.61,15827
54.37,7.62,15834
54.79,7.62,15841
54.37,7.62,15848
54.30,7.63,15854
54.79,7.63,15861
54.79,7.63,15867
54.30,7.64,15875
54.72,7.64,15882
54.72,7.64,15888
54.44,7.65,15895
54.37,7.65,15902
54.30,7.65,15908
54.37,7.66,15916
54.30,7.66,15922
54.72,7.66,15929
54.44,7.67,15936
54.30,7.67,15942
54.30,7.67,15949
54.72,7.68,15956
54.86,7.68,15963
54.86,7.68,15970
54.30,7.68,15976
54.72,7.69,15983
54.79,7.69,15990
55.14,7.69,15996
54.79,7.70,16004
55.21,7.70,16011
54.79,7.70,16017
54.79,7.71,16024
54.79,7.71,16030
55.28,7.71,16037
54.79,7.72,16045
54.72,7.72,16051
54.72,7.72,16058
54.79,7.73,16064
54.86,7.73,16071
54.86,7.73,16078
54.72,7.74,16084
54.72,7.74,16092
54.79,7.74,16099
54.72,7.75,16105
54.79,7.75,16112
54.37,7.75,16118
54.72,7.76,16125
54.86,7.76,16133
54.37,7.76,16139
55.21,7.77,16146
54.44,7.77,16153
54.79,7.77,16159
54.30,7.77,16166
54.30,7.78,16173
54.44,7.78,16180
54.79,7.78,16187
54.72,7.79,16193
54.72,7.79,16200
54.72,7.79,16206
54.72,7.80,16214
54.30,7.80,16221
54.37,7.80,16227
54.37,7.81,16234
54.86,7.81,16241
54.72,7.81,16247
54.72,7.82,16254
54.37,7.82,16261
54.86,7.82,16268
54.79,7.83,16275
54.30,7.83,16281
54.79,7.83,16288
54.37,7.84,16294
54.30,7.84,16302
54.37,7.84,16309
54.37,7.85,16315
54.30,7.85,16322
54.37,7.85,16328
54.30,7.85,16335
54.72,7.86,16343
53.95,7.86,16349
54.79,7.86,16356
53.88,7.87,16363
54.30,7.87,16369
54.30,7.87,16376
54.02,7.88,16382
53.95,7.88,16390
54.79,7.88,16397
53.95,7.89,16403
54.44,7.89,16410
53.88,7.89,16416
53.95,7.90,16423
53.88,7.90,16431
53.95,7.90,16437
53.88,7.91,16444
53.88,7.91,16450
53.95,7.91,16457
53.95,7.92,16464
53.95,7.92,16471
53.88,7.92,16478
53.88,7.93,16484
54.37,7.93,16491
53.95,7.93,16497
54.37,7.93,16504
53.95,7.94,16512
53.46,7.94,16518
54.44,7.94,16525
53.95,7.95,16531
53.88,7.95,16538
54.02,7.95,16545
54.02,7.96,16551
53.95,7.96,16559
53.95,7.96,16565
53.95,7.97,16572
53.95,7.97,16578
53.88,7.97,16585
53.95,7.98,16592
53.95,7.98,16599
53.88,7.98,16606
53.88,7.98,16612
54.30,7.99,16619
54.30,7.99,16625
54.37,7.99,16632
53.95,8.00,16640
53.95,8.00,16646
53.88,8.00,16653
53.95,8.01,16659
53.88,8.01,16666
53.95,8.01,16673
53.53,8.02,16679
54.37,8.02,16687
54.37,8.02,16693
54.02,8.03,16700
53.95,8.03,16707
53.95,8.03,16713
53.88,8.04,16720
53.88,8.04,16727
53.88,8.04,16734
54.37,8.05,16740
53.88,8.05,16747
53.95,8.05,16754
54.37,8.05,16760
53.88,8.06,16768
53.95,8.06,16775
53.88,8.07,16781
53.88,8.07,16788
53.88,8.07,16794
54.37,8.07,16801
53.95,8.08,16807
53.53,8.08,16815
53.95,8.08,16822
53.95,8.09,16828
53.95,8.09,16835
53.88,8.09,16841
53.53,8.10,16848
53.95,8.10,16855
54.30,8.10,16862
54.02,8.11,16869
53.46,8.11,16875
53.95,8.11,16882
53.95,8.12,16888
53.88,8.12,16896
53.95,8.12,16903
53.60,8.13,16909
53.53,8.13,16916
53.53,8.13,16922
53.53,8.13,16929
53.11,8.14,16935
53.95,8.14,16943
53.88,8.14,16950
53.95,8.15,16956
54.37,8.15,16963
54.02,8.15,16969
53.53,8.16,16976
53.88,8.16,16984
53.53,8.16,16990
53.95,8.17,16997
53.60,8.17,17003
53.11,8.17,17010
53.46,8.18,17017
53.88,8.18,17024
53.53,8.18,17031
53.46,8.19,17037
53.53,8.19,17044
53.53,8.19,17051
53.88,8.19,17057
53.88,8.20,17064
53.88,8.20,17071
53.95,8.20,17078
53.88,8.21,17085
54.37,8.21,17091
53.53,8.21,17098
53.53,8.22,17104
53.53,8.22,17112
52.33,8.22,17118
53.04,8.23,17125
51.35,8.23,17131
51.77,8.23,17138
52.26,8.24,17144
51.77,8.24,17152
52.26,8.24,17159
52.68,8.25,17165
52.61,8.25,17172
53.53,8.25,17178
53.53,8.25,17185
53.53,8.26,17191
53.95,8.26,17199
53.95,8.26,17206
54.02,8.27,17212
53.95,8.27,17219
53.46,8.27,17225
53.88,8.28,17232
53.88,8.28,17240
53.95,8.28,17246
53.88,8.29,17253
53.88,8.29,17259
54.02,8.29,17266
50.16,8.30,17272
48.96,8.30,17280
49.39,8.30,17286
48.47,8.31,17292
47.56,8.31,17298
48.82,8.31,17304
47.21,8.31,17310
46.79,8.32,17315
48.40,8.32,17323
47.70,8.32,17328
48.12,8.32,17334
47.21,8.33,17340
47.98,8.33,17345
46.72,8.33,17351
45.04,8.33,17356
46.30,8.34,17362
47.14,8.34,17368
48.12,8.34,17374
47.63,8.35,17379
48.05,8.35,17385
48.47,8.35,17390
48.12,8.35,17396
46.79,8.36,17401
47.14,8.36,17408
46.30,8.36,17413
47.98,8.36,17418
46.72,8.37,17424
46.72,8.37,17429
46.79,8.37,17436
48.47,8.37,17442
48.12,8.38,17448
48.40,8.38,17456
48.47,8.38,17462
48.89,8.39,17469
48.47,8.39,17475
48.40,8.39,17481
47.14,8.40,17486
46.79,8.40,17492
50.58,8.40,17499
48.47,8.40,17506
49.74,8.41,17512
53.04,8.41,17519
53.60,8.41,17525
53.88,8.42,17532
53.46,8.42,17540
53.53,8.42,17546
53.88,8.43,17553
53.11,8.43,17559
53.88,8.43,17566
52.75,8.44,17572
53.95,8.44,17580
53.11,8.44,17587
53.53,8.45,17593
53.88,8.45,17600
50.51,8.45,17606
51.00,8.45,17613
47.63,8.46,17618
48.47,8.46,17625
50.09,8.46,17631
48.82,8.47,17638
48.82,8.47,17644
48.54,8.47,17650
48.05,8.47,17657
48.47,8.48,17662
47.98,8.48,17670
46.86,8.48,17675
47.56,8.49,17680
47.21,8.49,17686
47.70,8.49,17691
47.56,8.49,17697
47.98,8.50,17702
48.47,8.50,17710
49.74,8.50,17716
48.05,8.51,17723
48.12,8.51,17729
49.67,8.51,17735
42.93,8.51,17741
47.56,8.52,17746
47.98,8.52,17753
47.63,8.52,17758
48.47,8.53,17765
44.75,8.53,17770
47.21,8.53,17776
48.82,8.53,17782
47.56,8.54,17788
53.04,8.54,17795
49.32,8.54,17802
53.46,8.55,17808
48.40,8.55,17814
48.96,8.55,17820
48.54,8.55,17826
47.98,8.56,17832
48.47,8.56,17839
48.47,8.56,17846
50.09,8.57,17852
47.14,8.57,17858
47.98,8.57,17863
47.63,8.57,17869
47.56,8.58,17874
50.23,8.58,17882
48.96,8.58,17888
49.74,8.59,17895
49.74,8.59,17901
48.05,8.59,17907
47.21,8.59,17913
46.72,8.60,17918
48.05,8.60,17925
46.72,8.60,17930
47.21,8.60,17936
45.95,8.61,17941
46.09,8.61,17946
46.79,8.61,17952
46.44,8.61,17957
47.14,8.62,17964
46.86,8.62,17969
47.14,8.62,17975
47.28,8.63,17980
46.79,8.63,17986
46.79,8.63,17991
46.37,8.63,17996
46.72,8.64,18002
46.72,8.64,18008
46.02,8.64,18014
45.53,8.64,18019
46.79,8.65,18025
46.79,8.65,18030
46.79,8.65,18036
47.14,8.65,18043
48.47,8.66,18049
48.47,8.66,18055
48.05,8.66,18061
46.72,8.67,18067
47.63,8.67,18072
45.60,8.67,18077
47.70,8.67,18083
48.05,8.68,18089
48.05,8.68,18097
49.32,8.68,18103
47.98,8.69,18110
51.77,8.69,18116
43.00,8.69,18122
53.53,8.69,18128
40.89,8.70,18134
53.95,8.70,18141
48.89,8.70,18147
53.46,8.71,18154
45.88,8.71,18159
48.47,8.71,18165
47.98,8.71,18170
48.12,8.72,18177
47.14,8.72,18182
47.56,8.72,18188
47.63,8.72,18193
47.14,8.73,18199
46.37,8.73,18204
46.30,8.73,18209
47.56,8.73,18215
46.30,8.74,18221
46.79,8.74,18227
46.37,8.74,18232
46.37,8.75,18238
46.72,8.75,18244
46.30,8.75,18249
47.63,8.75,18255
47.98,8.76,18260
48.40,8.76,18267
48.05,8.76,18272
48.05,8.77,18278
49.39,8.77,18284
47.63,8.77,18290
48.40,8.77,18296
48.89,8.78,18304
48.47,8.78,18310
49.74,8.78,18316
40.05,8.79,18322
50.58,8.79,18328
49.39,8.79,18335
48.47,8.79,18340
47.63,8.80,18347
48.05,8.80,18352
46.79,8.80,18357
38.44,8.80,18362
39.21,8.81,18368
38.30,8.81,18373
38.30,8.81,18378
38.72,8.81,18383
38.37,8.82,18390
47.63,8.82,18395
37.95,8.82,18400
37.18,8.82,18405
36.75,8.82,18410
37.11,8.83,18415
37.11,8.83,18420
37.60,8.83,18425
37.11,8.83,18430
37.53,8.84,18437
37.11,8.84,18442
36.68,8.84,18447
37.18,8.84,18452
37.95,8.85,18457
37.11,8.85,18462
37.53,8.85,18468
55.21,8.85,18475
36.68,8.86,18481
54.79,8.86,18487
54.37,8.86,18494
54.30,8.87,18500
53.88,8.87,18506
36.61,8.87,18512
37.46,8.87,18518
36.26,8.88,18523
36.26,8.88,18528
36.26,8.88,18533
36.68,8.88,18538
35.84,8.88,18543
36.19,8.89,18548
35.42,8.89,18553
35.00,8.89,18558
35.42,8.89,18564
36.19,8.90,18569
35.77,8.90,18574
36.26,8.90,18579
35.84,8.90,18584
35.00,8.91,18589
35.77,8.91,18595
35.84,8.91,18600
35.00,8.91,18606
34.51,8.92,18611
35.42,8.92,18616
35.35,8.92,18621
34.93,8.92,18626
35.35,8.92,18631
35.84,8.93,18636
34.51,8.93,18641
35.42,8.93,18647
34.16,8.93,18652
34.09,8.93,18657
34.58,8.94,18662
34.51,8.94,18667
35.00,8.94,18672
35.42,8.94,18677
34.58,8.95,18682
34.93,8.95,18688
34.51,8.95,18693
34.51,8.95,18698
34.51,8.96,18703
35.35,8.96,18708
35.42,8.96,18713
34.51,8.96,18718
35.49,8.97,18723
35.42,8.97,18728
34.58,8.97,18734
35.77,8.97,18739
35.77,8.98,18744
36.26,8.98,18750
55.21,8.98,18756
36.26,8.99,18761
35.00,8.99,18766
34.65,8.99,18771
34.16,8.99,18777
33.67,9.00,18782
36.19,9.00,18787
36.61,9.00,18792
34.93,9.00,18797
35.42,9.01,18802
33.74,9.01,18807
35.00,9.01,18813
35.07,9.01,18819
34.93,9.02,18824
34.16,9.02,18829
34.58,9.02,18834
35.42,9.02,18839
35.42,9.02,18844
34.51,9.03,18849
34.58,9.03,18854
34.93,9.03,18860
34.23,9.03,18865
34.58,9.03,18870
34.65,9.04,18875
35.00,9.04,18880
35.42,9.04,18885
34.58,9.04,18890
36.61,9.05,18895
