26.16,0.72,,222032
24.82,0.15,228070
24.82,0.09,228075
24.89,0.09,228079
24.47,0.03,228083
24.89,0.09,228088
24.47,0.03,228092
24.89,0.03,228097
24.54,-0.04,228102
24.89,0.03,228106
24.82,0.03,228110
24.89,0.09,228114
24.89,0.03,228119
24.47,0.15,228123
24.89,0.09,228127
24.40,0.09,228132
24.89,0.03,228136
24.82,0.15,228141
24.54,0.09,228146
24.40,0.09,228150
24.89,0.09,228154
24.40,0.09,228159
24.89,-0.04,228163
24.89,0.09,228167
24.89,-0.04,228171
24.89,0.15,228176
24.82,0.03,228180
24.89,0.41,228185
24.54,0.34,228190
24.47,0.22,228194
24.89,0.09,228198
24.82,0.09,228203
24.96,-0.04,228207
24.82,0.03,228211
24.89,0.09,228216
24.89,0.03,228220
24.82,0.09,228225
24.47,-0.04,228230
24.82,0.03,228234
24.89,0.09,228238
24.89,0.09,228242
24.40,0.15,228247
24.89,0.09,228251
24.89,0.03,228255
24.47,0.03,228260
24.89,0.03,228264
24.47,0.03,228269
24.89,0.09,228274
24.82,0.22,228278
24.47,0.03,228282
24.96,0.09,228287
24.82,-0.04,228291
24.40,0.09,228295
24.89,-0.04,228299
24.82,0.15,228304
24.89,0.03,228308
24.89,0.03,228313
24.40,0.03,228318
24.40,0.15,228322
24.54,0.03,228326
24.89,0.09,228331
24.89,0.09,228335
24.89,0.22,228339
24.40,0.15,228344
24.40,0.03,228348
24.82,0.03,228353
24.82,0.09,228357
24.40,-0.04,228362
24.47,0.09,228366
24.40,0.03,228370
24.82,0.09,228375
24.89,0.09,228379
24.96,0.03,228383
24.89,-0.04,228388
24.89,0.03,228392
24.96,0.09,228397
24.47,0.09,228402
24.82,0.03,228406
24.40,0.03,228410
24.82,0.09,228414
24.89,0.09,228419
24.96,0.09,228423
24.82,0.03,228427
24.96,-0.04,228432
24.89,0.15,228436
24.40,0.09,228441
24.40,0.03,228446
24.89,-0.04,228450
24.40,0.03,228454
24.47,0.09,228459
24.82,0.09,228463
24.89,-0.04,228467
24.47,0.09,228472
24.89,0.09,228476
24.47,0.28,228481
24.82,0.09,228485
24.89,0.09,228490
24.89,0.03,228494
24.89,0.09,228498
24.47,0.09,228503
24.82,0.47,228507
25.32,0.53,228511
24.89,0.47,228516
24.82,0.47,228520
24.96,0.15,228525
24.96,0.09,228530
24.89,0.09,228534
24.82,0.09,228538
24.96,-0.04,228543
24.96,0.15,228547
24.89,0.15,228551
24.89,0.03,228556
24.89,0.09,228560
24.89,0.09,228564
24.47,0.09,228569
24.89,-0.04,228574
24.89,0.03,228578
24.96,0.15,228582
24.82,0.28,228587
24.82,-0.04,228591
24.47,0.03,228595
24.89,0.03,228600
24.96,0.03,228604
24.89,-0.04,228609
24.96,0.15,228614
24.89,0.09,228618
24.89,0.03,228622
24.89,0.09,228626
24.47,0.03,228631
24.89,-0.04,228635
24.40,0.09,228639
24.96,0.09,228644
24.40,0.03,228648
24.82,0.03,228653
24.40,0.03,228658
24.89,-0.10,228662
24.89,0.09,228666
24.89,-0.04,228671
24.47,0.03,228675
24.47,0.09,228679
24.89,-0.04,228683
24.40,0.15,228688
24.82,0.53,228692
24.82,0.34,228697
24.82,0.47,228702
24.89,0.15,228706
24.82,0.15,228710
24.82,0.15,228715
24.89,0.09,228719
24.82,0.15,228723
24.89,0.03,228728
24.89,0.03,228732
24.40,0.09,228737
24.82,0.15,228742
24.82,0.09,228746
24.40,0.03,228750
24.82,0.09,228754
24.47,0.09,228759
24.82,0.03,228763
24.82,0.03,228767
24.82,0.09,228772
24.89,0.03,228776
24.47,0.15,228781
24.82,0.09,228786
24.89,0.22,228790
24.82,0.15,228794
24.96,0.15,228799
24.82,0.09,228803
24.54,-0.04,228807
24.82,-0.04,228812
24.40,0.03,228816
24.82,0.03,228820
24.47,0.09,228826
24.82,0.03,228830
24.40,0.03,228834
24.82,-0.10,228838
24.89,0.03,228843
24.89,0.15,228847
24.47,0.09,228851
24.47,0.09,228856
24.89,0.34,228860
24.47,0.15,228865
24.82,-0.04,228870
24.82,0.03,228874
24.82,-0.10,228878
24.47,0.09,228883
24.89,-0.04,228887
24.82,0.09,228891
24.89,0.15,228896
24.96,0.09,228900
24.40,0.09,228904
24.82,-0.04,228909
24.47,0.03,228914
24.82,0.09,228918
24.89,0.09,228922
24.82,0.03,228927
24.40,0.03,228931
24.54,0.09,228935
24.89,0.09,228940
24.82,0.03,228944
24.54,0.22,228948
24.89,-0.04,228954
24.82,0.09,228958
24.82,0.15,228962
24.47,0.03,228967
24.40,0.03,228971
24.82,0.09,228975
24.40,0.03,228979
24.89,0.03,228984
24.54,0.03,228988
24.82,0.03,228993
24.89,0.03,228998
24.82,0.09,229002
24.40,0.15,229006
24.82,-0.04,229011
24.96,0.03,229015
24.89,0.03,229019
24.40,0.03,229024
24.89,-0.04,229028
24.40,-0.04,229032
24.47,0.03,229038
24.82,-0.04,229042
24.47,0.03,229046
24.47,-0.04,229050
24.82,0.03,229055
24.96,0.15,229059
24.96,0.03,229063
24.89,0.03,229068
24.47,0.09,229072
24.96,0.22,229076
24.40,0.53,229082
24.82,0.34,229086
24.47,0.53,229090
24.89,0.41,229095
25.32,0.47,229099
24.89,0.09,229103
24.89,0.15,229108
24.40,0.22,229112
24.89,0.15,229116
24.40,0.15,229121
24.82,0.09,229126
24.89,-0.04,229130
24.40,0.09,229134
24.40,0.09,229139
24.47,-0.04,229143
24.89,-0.04,229147
24.89,0.03,229152
24.89,0.03,229156
24.82,0.03,229160
24.47,0.03,229166
24.96,0.09,229170
24.40,-0.04,229174
24.82,-0.10,229178
24.47,0.15,229183
24.96,-0.04,229187
24.47,0.09,229191
24.89,-0.04,229196
24.82,0.09,229200
24.89,0.09,229204
24.47,0.09,229210
24.82,0.09,229214
24.82,0.09,229218
24.82,0.03,229223
24.47,0.03,229227
24.89,0.09,229231
24.47,0.09,229236
24.82,0.09,229240
24.40,-0.10,229244
24.82,0.03,229249
24.47,-0.10,229254
24.89,0.03,229258
24.89,0.03,229262
24.40,0.09,229267
24.89,0.03,229271
24.89,0.03,229275
24.40,0.15,229280
24.82,0.15,229284
24.82,-0.10,229288
24.96,0.09,229294
24.47,0.41,229298
24.40,0.47,229302
24.82,0.47,229306
24.47,0.41,229311
24.40,0.60,229315
25.32,0.34,229319
24.47,0.53,229324
24.89,0.41,229328
24.82,0.41,229332
24.82,0.47,229338
24.47,0.47,229342
24.89,0.53,229346
24.82,0.41,229351
24.54,0.22,229355
24.89,0.09,229359
24.47,0.09,229363
24.89,0.09,229368
24.82,0.15,229372
24.54,0.53,229377
24.89,0.41,229382
24.82,0.15,229386
24.89,0.03,229390
24.89,-0.04,229395
24.47,-0.04,229399
24.47,0.03,229403
24.54,0.15,229408
24.89,-0.04,229412
24.40,0.09,229416
24.89,-0.04,229422
24.54,0.09,229426
24.89,0.09,229430
24.89,-0.04,229435
24.40,0.09,229439
24.47,0.03,229443
24.96,0.09,229447
24.47,0.03,229452
24.89,0.03,229456
24.89,0.15,229460
24.47,0.15,229466
24.89,0.09,229470
24.89,-0.04,229474
24.82,0.03,229479
24.40,0.03,229483
24.82,0.09,229487
24.47,0.09,229492
24.89,0.09,229496
24.89,0.03,229500
24.47,0.03,229505
24.89,0.03,229510
24.82,0.15,229514
24.96,0.15,229518
24.47,0.03,229523
24.40,-0.04,229527
24.47,0.09,229531
24.47,0.09,229536
24.54,0.09,229540
24.89,0.03,229544
24.82,0.09,229550
24.40,0.03,229554
24.89,0.15,229558
24.40,0.15,229562
24.82,-0.04,229567
24.82,-0.04,229571
24.89,-0.04,229575
24.47,0.03,229580
24.47,-0.10,229584
24.82,0.03,229588
24.47,0.09,229594
24.89,0.09,229598
24.47,0.09,229602
24.96,0.09,229607
24.82,0.03,229611
24.47,0.22,229615
24.82,0.03,229620
24.47,0.09,229624
24.89,0.09,229628
24.54,0.03,229633
24.82,0.03,229638
24.54,0.03,229642
24.89,-0.10,229646
24.89,0.09,229651
24.89,0.09,229655
24.82,-0.10,229659
24.47,-0.04,229664
24.82,0.15,229668
24.89,0.09,229672
24.89,-0.04,229678
24.89,0.03,229682
24.89,0.03,229686
24.47,0.03,229691
24.89,-0.04,229695
24.89,0.09,229699
24.89,-0.04,229703
24.47,-0.10,229708
24.89,-0.10,229712
24.82,0.15,229716
24.89,0.09,229722
24.82,0.03,229726
24.47,0.15,229730
24.89,0.03,229735
24.47,0.09,229739
24.82,0.09,229743
24.40,0.09,229748
24.89,0.15,229752
24.82,-0.04,229756
24.89,0.03,229762
24.82,0.15,229766
24.47,0.03,229770
24.47,-0.04,229774
24.82,0.09,229779
24.82,0.03,229783
24.89,0.09,229787
24.47,0.09,229792
24.82,0.09,229796
24.82,0.03,229800
24.40,-0.04,229806
24.89,0.09,229810
24.47,0.03,229814
25.25,0.15,229819
24.89,0.03,229823
24.82,-0.04,229827
24.40,0.09,229832
24.47,0.15,229836
24.47,0.09,229840
24.47,0.09,229844
24.89,0.09,229850
24.40,0.09,229854
24.89,0.15,229858
24.54,0.09,229863
24.47,0.03,229867
24.40,-0.04,229871
24.82,0.03,229876
24.47,0.03,229880
24.82,0.09,229884
24.54,0.03,229890
24.96,-0.04,229894
24.54,0.09,229898
24.40,0.09,229902
24.89,0.09,229907
24.54,0.09,229911
24.89,0.03,229915
24.82,0.03,229920
24.47,0.47,229924
24.82,0.47,229928
24.40,0.53,229934
24.82,0.53,229938
24.47,0.41,229942
24.89,0.53,229947
24.89,0.47,229951
24.89,0.34,229955
24.47,0.53,229960
24.89,0.53,229964
24.89,0.53,229968
24.54,0.53,229972
24.89,0.47,229978
24.82,0.53,229982
24.89,0.53,229986
24.82,0.15,229991
24.89,0.09,229995
24.47,0.03,229999
24.82,0.09,230004
24.47,0.15,230008
24.47,0.09,230012
24.89,0.03,230018
24.40,0.15,230022
24.89,0.09,230026
24.82,0.09,230031
24.47,0.03,230035
24.47,-0.04,230039
24.47,0.03,230043
24.47,-0.04,230048
24.82,0.09,230052
24.54,0.03,230056
24.89,-0.04,230062
24.82,0.03,230066
24.82,-0.04,230070
24.47,-0.04,230075
24.47,-0.04,230079
24.40,0.03,230083
24.40,0.03,230087
24.47,0.22,230092
24.89,0.09,230096
24.82,0.03,230100
24.47,0.03,230106
24.82,0.09,230110
24.40,0.03,230114
24.82,0.03,230119
24.89,0.03,230123
24.82,0.03,230127
24.54,0.28,230132
24.89,0.03,230136
24.40,0.09,230140
24.89,0.09,230146
24.89,0.09,230150
24.82,0.09,230154
24.40,0.03,230158
24.89,0.03,230163
24.82,0.03,230167
24.47,0.09,230171
24.89,0.09,230176
24.89,-0.04,230180
25.25,0.03,230184
24.89,0.09,230190
24.89,0.03,230194
24.89,0.09,230198
24.40,0.03,230203
24.82,0.03,230207
24.82,0.09,230211
24.40,0.09,230215
24.82,0.15,230220
25.32,0.09,230224
24.47,0.09,230228
24.47,0.53,230234
24.40,0.15,230238
