97.81,87.79,192641
97.32,87.79,192649
97.25,87.79,192657
96.89,87.80,192666
98.58,87.80,192674
97.67,87.80,192683
97.81,87.81,192691
97.25,87.81,192700
98.65,87.82,192708
97.32,87.82,192716
97.32,87.82,192724
97.81,87.83,192733
97.32,87.83,192742
96.89,87.83,192750
97.25,87.84,192758
97.25,87.84,192766
96.05,87.85,192775
97.32,87.85,192783
96.96,87.85,192792
96.89,87.86,192800
96.82,87.86,192808
97.67,87.86,192817
90.93,87.87,192825
97.25,87.87,192833
97.25,87.87,192841
97.25,87.88,192850
97.32,87.88,192859
97.81,87.88,192867
97.25,87.89,192875
96.89,87.89,192883
96.89,87.90,192891
96.89,87.90,192901
97.25,87.90,192909
97.67,87.91,192917
97.81,87.91,192925
97.32,87.91,192933
97.32,87.92,192942
96.40,87.92,192951
96.40,87.92,192959
96.89,87.93,192967
96.82,87.93,192975
97.67,87.94,192984
97.25,87.94,192993
97.25,87.94,193001
96.47,87.95,193009
96.47,87.95,193017
98.23,87.95,193026
96.47,87.96,193034
96.89,87.96,193043
97.32,87.96,193051
98.09,87.97,193059
98.09,87.97,193068
97.25,87.98,193076
97.32,87.98,193085
98.58,87.98,193093
98.58,87.99,193101
97.74,87.99,193110
97.74,87.99,193118
98.23,88.00,193127
97.74,88.00,193135
96.40,88.00,193143
96.89,88.01,193152
97.25,88.01,193160
96.89,88.01,193169
97.32,88.02,193177
98.16,88.02,193185
98.16,88.02,193193
97.39,88.03,193202
97.32,88.03,193210
96.47,88.04,193219
96.82,88.04,193227
97.32,88.04,193235
96.82,88.05,193244
96.40,88.05,193252
96.89,88.05,193260
97.67,88.06,193269
97.32,88.06,193277
97.25,88.07,193286
97.74,88.07,193294
97.74,88.07,193302
97.74,88.08,193311
97.39,88.08,193319
96.82,88.08,193328
97.74,88.09,193336
96.82,88.09,193344
97.32,88.09,193353
98.09,88.10,193361
97.32,88.10,193370
97.25,88.11,193378
97.74,88.11,193386
97.32,88.11,193395
97.74,88.12,193403
97.67,88.12,193412
96.89,88.12,193420
96.96,88.13,193428
97.32,88.13,193437
97.32,88.13,193445
97.32,88.14,193454
96.89,88.14,193462
96.82,88.14,193470
97.39,88.15,193478
97.67,88.15,193487
97.74,88.16,193496
97.67,88.16,193504
